;Referencia;Titular;NIF/CIF;Domicilio social;Localidad;Provincia_x;C. Postal;F. Concesion;F. Caducidad;Susceptible cesion;Susceptible mutualizacion;Obtenido por transferencia;dia_concesion;mes_concesion;año_concesion;Comunidad;Provincia_y;Municipio;Frequencias;Tipo;codigopostalid;lat;lon;brand_sort;score_sort;match_sort;ratio
678810;POPO-2100362;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-06;2026-12-31;False;False;False;2126;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
678916;POPO-2100426;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;2021-08-07;2026-12-31;True;False;False;1972;164;5;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
679062;POPO-2100484;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2026-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
679169;POPO-2100490;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2021-08-09;2026-12-31;True;False;False;1970;164;5;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
679276;POPO-2100537;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2026-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
679345;POPO-2100545;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28021;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
679452;POPO-2100546;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
679597;POPO-2100579;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28018;;2026-12-31;False;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
679666;POPO-2100600;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
679773;POPO-2100601;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
679881;POPO-2100633;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
679987;POPO-2100735;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680094;POPO-2100745;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680201;POPO-2200314;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;2022-07-04;2027-12-31;False;False;False;2006;167;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680308;POPO-2200315;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;2022-07-04;2027-12-31;False;False;False;2006;167;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680415;POPO-2200346;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680522;POPO-2200373;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
680628;POPO-2200484;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;2022-01-06;2027-12-31;True;False;False;2185;182;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
680774;POPO-2200496;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
680881;POPO-2200497;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
680988;POPO-2200498;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
681095;POPO-2200545;XFERA MOVILES, S.A.U.;A82528548;AVDA ALCOBENDAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
681202;POPO-2200546;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
681309;POPO-2200547;XFERA MOVILES, S.A.U.;A82528548;AVDA ALCOBENDAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
681493;POZZ-1100020;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;A15643687;VIA EDIFICIO MULTIUSOS BAJO, BANDO SAN MARCOS;SANTIAGO DE COMPOSTELA;CORUÑA (A);15820;;2026-12-31;True;False;False;0;0;0;;;;;;;;;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;100
681914;M PM-0000984;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;MARRATXI;18.305;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
682360;M PM-0356002;MARQUES BIDCO SL;B88419569;CL PEDRO TEIXEIRA, 8. 6º;MADRID;MADRID;28020;;2023-12-31;True;False;True;0;0;0;ILLES BALEARS;ILLES BALEARS;FORMENTERA;5945.2;MHz;240.0;-2712437310.0;42939811580.0;MARQUES BIDCO SL;97;MARQUES BIDCO SLU;97
682770;M PM-0500360;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;14.543;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
683412;M PM-9800858;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;12.765;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
684268;PMPM-0400021;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2005-01-08;2025-12-31;True;False;False;7662;638;21;ILLES BALEARS;ILLES BALEARS;ALGAIDA;12.877;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
684696;PMPM-0600011;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;MARRATXI;17.865;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
685336;PMPM-0800035;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;12793.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
686620;PMPM-0800422;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2008-05-11;2023-12-31;True;False;False;5712;476;16;ILLES BALEARS;ILLES BALEARS;FORMENTERA;5945.2;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
687048;PMPM-0800423;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2008-05-11;2023-12-31;True;False;False;5712;476;16;ILLES BALEARS;ILLES BALEARS;ANDRATX;14.599;GHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
687476;PMPM-0900169;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2024-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;5945.2;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
687718;PMPM-1000125;INFOTELECOM NETWORKS SL;B07954472;AVDA JAUME I EL CONQUERIDOR;CIUTADELLA DE MENORCA;ILLES BALEARS;7760;2011-05-01;2026-12-31;True;False;False;5723;477;16;ILLES BALEARS;ILLES BALEARS;ALAIOR;14739.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;96;AIRE NETWORKS DEL MEDITERRANEO SL;61
690367;PMPM-1100078;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2011-06-09;2026-12-31;True;False;False;5684;474;16;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.03;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
691009;PMPM-1100079;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;5945.2;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
691651;PMPM-1100093;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2011-06-09;2026-12-31;True;False;False;5684;474;16;ILLES BALEARS;ILLES BALEARS;BUNYOLA;14.907;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
692089;PMPM-1200394;WIFIBALEARES S.L.;B57616351;CL SABATERS, 13;INCA;ILLES BALEARS;7300;;2022-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;FELANITX;18.985;GHz;240.0;-2712437310.0;42939811580.0;WIFIBYTES . SL;100;WIFIBYTES SL;64
692507;PMPM-1200650;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2012-05-10;2022-12-31;True;False;False;3887;324;11;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6875.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
693370;PMPM-1200872;RED DIGITAL DE TELECOMUNICACIONES DE LAS ISLAS BALEARES S.L.;B57481517;VIA CALLE SANTO DOMINGO, 31;POLLENÇA;ILLES BALEARS;7460;2012-07-11;2022-12-31;True;False;False;3825;319;11;ILLES BALEARS;ILLES BALEARS;ALCUDIA;19.26;GHz;240.0;-2712437310.0;42939811580.0;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;64
694326;PMPM-1201001;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2013-08-01;2023-12-31;True;False;False;3804;317;11;ILLES BALEARS;ILLES BALEARS;ALCUDIA;19.6555;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
695503;PMPM-1300002;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;14.515;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
695931;PMPM-1300003;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;CIUTADELLA DE MENORCA;14.907;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
696359;PMPM-1300014;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2013-08-03;2023-12-31;True;False;False;3802;317;11;ILLES BALEARS;ILLES BALEARS;BUNYOLA;12.933;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
696787;PMPM-1300015;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;ALCUDIA;6800.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
697653;PMPM-1300080;WIFIBALEARES SL;B57616351;CL SABATERS, 13;INCA;ILLES BALEARS;7300;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18030.0;MHz;240.0;-2712437310.0;42939811580.0;WIFIBYTES . SL;100;WIFIBYTES SL;74
697857;PMPM-1300084;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6078.625;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
698285;PMPM-1300126;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;ALCUDIA;12.765;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
698713;PMPM-1300127;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ILLES BALEARS;ILLES BALEARS;ALCUDIA;14.991;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
699576;PMPM-1300146;RED DIGITAL DE TELECOMUNICACIONES DE LAS ISLAS BALEARES SL;B57481517;CALLE SANTO DOMINGO;POLLENÇA;ILLES BALEARS;7460;2013-02-09;2023-12-31;True;False;False;3977;331;11;ILLES BALEARS;ILLES BALEARS;EIVISSA;18820.0;MHz;1474.0;-3127917180.0;43120843580.0;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;65
700289;PMPM-1300185;INSTALACIONES SERVIMAN SL;B07852239;CL OBISPO GONZALEZ ABARCA, 11. Bº;EIVISSA;ILLES BALEARS;7800;2013-02-09;2023-12-31;True;False;False;3977;331;11;ILLES BALEARS;ILLES BALEARS;EIVISSA;18.875;GHz;1474.0;-3127917180.0;43120843580.0;INSTALACIONES SERVIMAN S.L.;86;INSTALACIONES SERVIMAN SL;100
700550;PMPM-1300286;MARQUES BIDCO SL;B88419569;CL PEDRO TEIXEIRA, 8. 6º;MADRID;MADRID;28020;;2023-12-31;True;False;True;0;0;0;;;;;;;;;MARQUES BIDCO SL;97;MARQUES BIDCO SLU;97
700639;PMPM-1300397;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
700746;PMPM-1300574;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
700853;PMPM-1400001;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
700998;PMPM-1400164;INTERMENORCA WIMAX S.L.;B57495749;VIA CALLE AGUILA, BLOQUE IV ESC 2 PLANTA 2;SANTA EULÀRIA DES RIU;ILLES BALEARS;7840;2014-09-06;2024-12-31;True;False;False;3769;314;10;;;;;;;;;INTERMENORCA WIMAX S.L.;93;INTERMENORCA WIMAX SL;93
701093;PMPM-1400299;BE FREE NETWORKS SL;B57848525;CALLE CANARIAS, 31. ESC. 6 4º 7;EIVISSA;ILLES BALEARS;7800;;2024-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;96;AIRE NETWORKS DEL MEDITERRANEO SL;62
701174;PMPM-1400426;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
701281;PMPM-1500091;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
701386;PMPM-1500390;RETEVISION I SA;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;90
701495;PMPM-1600077;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
701639;PMPM-1600159;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2016-11-04;2026-12-31;True;False;False;3709;309;10;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
701707;PMPM-1600303;RETEVISION I SA;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2026-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;90
701814;PMPM-1600304;RETEVISION I SA;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2026-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;90
701930;PMPM-1600432;RED DIGITAL DE TELECOMUNICACIONES DE LAS ISLAS BALEARES SL;B57481517;CALLE SANTO DOMINGO;POLLENÇA;ILLES BALEARS;7460;;2026-12-31;True;False;False;0;0;0;;;;;;;;;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;65
702049;PMPM-1600473;TRADIA TELECOM SA;A61902045;CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO);MADRID;MADRID;28007;2016-06-09;2026-12-31;True;False;False;3857;321;11;;;;;;;;;TRADIA TELECOM SA;97;TRADIA TELECOM, SAU;97
702175;PMPM-1700010;INTERMENORCA WIMAX SL;B57495749;VIA CALLE AGUILA, BLOQUE IV ESC 2 PLANTA 2;SANTA EULÀRIA DES RIU;ILLES BALEARS;7840;;2022-12-31;True;False;False;0;0;0;;;;;;;;;INTERMENORCA WIMAX S.L.;93;INTERMENORCA WIMAX SL;100
702349;PMPM-1700200;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2022-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
702563;PMPM-1700255;RETEVISION I SA;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2017-01-06;2022-12-31;True;False;False;2185;182;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;90
702709;PMPM-1700266;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2022-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
702777;PMPM-1700587;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2022-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
702923;PMPM-1700695;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2018-08-01;2023-12-31;True;False;False;1978;165;5;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
703019;PMPM-1800007;BE FREE NETWORKS SL;B57848525;CL CANARIAS. 31-35 TORRE 6 PLANTA 4º;EIVISSA;ILLES BALEARS;7800;;2023-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;96;AIRE NETWORKS DEL MEDITERRANEO SL;62
703098;PMPM-1800044;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;;2023-12-31;False;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
703207;PMPM-1800067;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2018-06-04;2023-12-31;True;False;False;2036;170;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
703392;PMPM-1800147;INSTALACIONES SERVIMAN S.L.;B07852239;CALLE OBISPO GONZALEZ ABARCA, 11;EIVISSA;ILLES BALEARS;7800;;2023-12-31;False;False;False;0;0;0;;;;;;;;;INSTALACIONES SERVIMAN S.L.;86;INSTALACIONES SERVIMAN SL;86
703420;PMPM-1800153;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO;POZUELO DE ALARCÓN;MADRID;28223;;2023-12-31;True;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
703526;PMPM-1800403;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2018-02-07;2023-12-31;True;False;False;2153;179;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
703663;PMPM-1800422;BE FREE NETWORKS, S.L.;B57848525;CL CANARIAS, 31, ESC 6. 4º 7;EIVISSA;ILLES BALEARS;7800;2018-02-07;2023-12-31;True;False;False;2153;179;6;;;;;;;;;LYNTIA NETWORKS S.A.U.;95;LYNTIA NETWORKS, S.A.;67
703740;PMPM-1800429;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2018-02-07;2023-12-31;True;False;False;2153;179;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
703849;PMPM-1800445;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2018-09-07;2023-12-31;True;False;False;1941;162;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
703954;PMPM-1800475;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2018-09-07;2023-12-31;True;False;False;1941;162;5;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
704061;PMPM-1800476;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
704168;PMPM-1800572;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2023-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
704277;PMPM-1800739;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
704384;PMPM-1800740;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
704528;PMPM-1800808;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2019-03-01;2024-12-31;True;False;False;2132;178;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
704635;PMPM-1800813;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2019-03-01;2024-12-31;True;False;False;2132;178;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
704705;PMPM-1800814;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
704849;PMPM-1800826;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2019-03-01;2024-12-31;True;False;False;2132;178;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
